site,X,Y,elevation,depth,distance_from_shore,date,temperature,site_sampled
43,-35.152578,149.154733,655,5,100,22/10/2022 15:57,20.5,1
43,-35.152578,149.154733,655,5,100,22/10/2022 16:57,20.5,1
43,-35.152578,149.154733,655,5,100,22/10/2022 17:57,20,1
43,-35.152578,149.154733,655,5,100,22/10/2022 18:57,18,1
43,-35.152578,149.154733,655,5,100,22/10/2022 19:57,16.5,1
43,-35.152578,149.154733,655,5,100,22/10/2022 20:57,16,1
43,-35.152578,149.154733,655,5,100,22/10/2022 21:57,15.5,1
43,-35.152578,149.154733,655,5,100,22/10/2022 22:57,15.5,1
43,-35.152578,149.154733,655,5,100,22/10/2022 23:57,15.5,1
43,-35.152578,149.154733,655,5,100,23/10/2022 0:57,15,1
43,-35.152578,149.154733,655,5,100,23/10/2022 1:57,15,1
43,-35.152578,149.154733,655,5,100,23/10/2022 2:57,14.5,1
43,-35.152578,149.154733,655,5,100,23/10/2022 3:57,14.5,1
43,-35.152578,149.154733,655,5,100,23/10/2022 4:57,14.5,1
43,-35.152578,149.154733,655,5,100,23/10/2022 5:57,14.5,1
43,-35.152578,149.154733,655,5,100,23/10/2022 6:57,14,1
43,-35.152578,149.154733,655,5,100,23/10/2022 7:57,14.5,1
43,-35.152578,149.154733,655,5,100,23/10/2022 8:57,15,1
43,-35.152578,149.154733,655,5,100,23/10/2022 9:57,16,1
43,-35.152578,149.154733,655,5,100,23/10/2022 10:57,17,1
43,-35.152578,149.154733,655,5,100,23/10/2022 11:57,19,1
43,-35.152578,149.154733,655,5,100,23/10/2022 12:57,20.5,1
43,-35.152578,149.154733,655,5,100,23/10/2022 13:57,21,1
43,-35.152578,149.154733,655,5,100,23/10/2022 14:57,22.5,1
43,-35.152578,149.154733,655,5,100,23/10/2022 15:57,23,1
43,-35.152578,149.154733,655,5,100,23/10/2022 16:57,22.5,1
43,-35.152578,149.154733,655,5,100,23/10/2022 17:57,21.5,1
43,-35.152578,149.154733,655,5,100,23/10/2022 18:57,20.5,1
43,-35.152578,149.154733,655,5,100,23/10/2022 19:57,19.5,1
43,-35.152578,149.154733,655,5,100,23/10/2022 20:57,19,1
43,-35.152578,149.154733,655,5,100,23/10/2022 21:57,18.5,1
43,-35.152578,149.154733,655,5,100,23/10/2022 22:57,18,1
43,-35.152578,149.154733,655,5,100,23/10/2022 23:57,17.5,1
43,-35.152578,149.154733,655,5,100,24/10/2022 0:57,17.5,1
43,-35.152578,149.154733,655,5,100,24/10/2022 1:57,17,1
43,-35.152578,149.154733,655,5,100,24/10/2022 2:57,17,1
43,-35.152578,149.154733,655,5,100,24/10/2022 3:57,16.5,1
43,-35.152578,149.154733,655,5,100,24/10/2022 4:57,16.5,1
43,-35.152578,149.154733,655,5,100,24/10/2022 5:57,16.5,1
43,-35.152578,149.154733,655,5,100,24/10/2022 6:57,16,1
43,-35.152578,149.154733,655,5,100,24/10/2022 7:57,16,1
43,-35.152578,149.154733,655,5,100,24/10/2022 8:57,16,1
43,-35.152578,149.154733,655,5,100,24/10/2022 9:57,16.5,1
43,-35.152578,149.154733,655,5,100,24/10/2022 10:57,17,1
43,-35.152578,149.154733,655,5,100,24/10/2022 11:57,17.5,1
43,-35.152578,149.154733,655,5,100,24/10/2022 12:57,18,1
43,-35.152578,149.154733,655,5,100,24/10/2022 13:57,19,1
43,-35.152578,149.154733,655,5,100,24/10/2022 14:57,20,1
43,-35.152578,149.154733,655,5,100,24/10/2022 15:57,20.5,1
43,-35.152578,149.154733,655,5,100,24/10/2022 16:57,21,1
43,-35.152578,149.154733,655,5,100,24/10/2022 17:57,21,1
43,-35.152578,149.154733,655,5,100,24/10/2022 18:57,20.5,1
43,-35.152578,149.154733,655,5,100,24/10/2022 19:57,19.5,1
43,-35.152578,149.154733,655,5,100,24/10/2022 20:57,19,1
43,-35.152578,149.154733,655,5,100,24/10/2022 21:57,18.5,1
43,-35.152578,149.154733,655,5,100,24/10/2022 22:57,18.5,1
43,-35.152578,149.154733,655,5,100,24/10/2022 23:57,18,1
43,-35.152578,149.154733,655,5,100,25/10/2022 0:57,18,1
43,-35.152578,149.154733,655,5,100,25/10/2022 1:57,17.5,1
43,-35.152578,149.154733,655,5,100,25/10/2022 2:57,17.5,1
43,-35.152578,149.154733,655,5,100,25/10/2022 3:57,17.5,1
43,-35.152578,149.154733,655,5,100,25/10/2022 4:57,17.5,1
43,-35.152578,149.154733,655,5,100,25/10/2022 5:57,17,1
43,-35.152578,149.154733,655,5,100,25/10/2022 6:57,17,1
43,-35.152578,149.154733,655,5,100,25/10/2022 7:57,17,1
43,-35.152578,149.154733,655,5,100,25/10/2022 8:57,17.5,1
43,-35.152578,149.154733,655,5,100,25/10/2022 9:57,18,1
43,-35.152578,149.154733,655,5,100,25/10/2022 10:57,19,1
43,-35.152578,149.154733,655,5,100,25/10/2022 11:57,20.5,1
43,-35.152578,149.154733,655,5,100,25/10/2022 12:57,21,1
43,-35.152578,149.154733,655,5,100,25/10/2022 13:57,22,1
43,-35.152578,149.154733,655,5,100,25/10/2022 14:57,21.5,1
43,-35.152578,149.154733,655,5,100,25/10/2022 15:57,21.5,1
43,-35.152578,149.154733,655,5,100,25/10/2022 16:57,22.5,1
43,-35.152578,149.154733,655,5,100,25/10/2022 17:57,22,1
43,-35.152578,149.154733,655,5,100,25/10/2022 18:57,21,1
43,-35.152578,149.154733,655,5,100,25/10/2022 19:57,20,1
43,-35.152578,149.154733,655,5,100,25/10/2022 20:57,19.5,1
43,-35.152578,149.154733,655,5,100,25/10/2022 21:57,19.5,1
43,-35.152578,149.154733,655,5,100,25/10/2022 22:57,19,1
43,-35.152578,149.154733,655,5,100,25/10/2022 23:57,19,1
43,-35.152578,149.154733,655,5,100,26/10/2022 0:57,18.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 1:57,18.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 2:57,18,1
43,-35.152578,149.154733,655,5,100,26/10/2022 3:57,18,1
43,-35.152578,149.154733,655,5,100,26/10/2022 4:57,17.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 5:57,17.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 6:57,17,1
43,-35.152578,149.154733,655,5,100,26/10/2022 7:57,17.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 8:57,17.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 9:57,17.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 10:57,18.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 11:57,19.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 12:57,20.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 13:57,21,1
43,-35.152578,149.154733,655,5,100,26/10/2022 14:57,21.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 15:57,21.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 16:57,21.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 17:57,21.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 18:57,21.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 19:57,21,1
43,-35.152578,149.154733,655,5,100,26/10/2022 20:57,20,1
43,-35.152578,149.154733,655,5,100,26/10/2022 21:57,19.5,1
43,-35.152578,149.154733,655,5,100,26/10/2022 22:57,19,1
43,-35.152578,149.154733,655,5,100,26/10/2022 23:57,19,1
43,-35.152578,149.154733,655,5,100,27/10/2022 0:57,18.5,1
43,-35.152578,149.154733,655,5,100,27/10/2022 1:57,18,1
43,-35.152578,149.154733,655,5,100,27/10/2022 2:57,17.5,1
43,-35.152578,149.154733,655,5,100,27/10/2022 3:57,17.5,1
43,-35.152578,149.154733,655,5,100,27/10/2022 4:57,17,1
43,-35.152578,149.154733,655,5,100,27/10/2022 5:57,17,1
43,-35.152578,149.154733,655,5,100,27/10/2022 6:57,16.5,1
43,-35.152578,149.154733,655,5,100,27/10/2022 7:57,17,1
43,-35.152578,149.154733,655,5,100,27/10/2022 8:57,17,1
43,-35.152578,149.154733,655,5,100,27/10/2022 9:57,17.5,1
43,-35.152578,149.154733,655,5,100,27/10/2022 10:57,18,1
43,-35.152578,149.154733,655,5,100,27/10/2022 11:57,19.5,1
43,-35.152578,149.154733,655,5,100,27/10/2022 12:57,19.5,1
43,-35.152578,149.154733,655,5,100,27/10/2022 13:57,20.5,1
43,-35.152578,149.154733,655,5,100,27/10/2022 14:57,22,1
43,-35.152578,149.154733,655,5,100,27/10/2022 15:57,21.5,1
43,-35.152578,149.154733,655,5,100,27/10/2022 16:57,21.5,1
43,-35.152578,149.154733,655,5,100,27/10/2022 17:57,21,1
43,-35.152578,149.154733,655,5,100,27/10/2022 18:57,20.5,1
43,-35.152578,149.154733,655,5,100,27/10/2022 19:57,19.5,1
43,-35.152578,149.154733,655,5,100,27/10/2022 20:57,19,1
43,-35.152578,149.154733,655,5,100,27/10/2022 21:57,18.5,1
43,-35.152578,149.154733,655,5,100,27/10/2022 22:57,18,1
43,-35.152578,149.154733,655,5,100,27/10/2022 23:57,17,1
43,-35.152578,149.154733,655,5,100,28/10/2022 0:57,17,1
43,-35.152578,149.154733,655,5,100,28/10/2022 1:57,16.5,1
43,-35.152578,149.154733,655,5,100,28/10/2022 2:57,16.5,1
43,-35.152578,149.154733,655,5,100,28/10/2022 3:57,16,1
43,-35.152578,149.154733,655,5,100,28/10/2022 4:57,16,1
43,-35.152578,149.154733,655,5,100,28/10/2022 5:57,15.5,1
43,-35.152578,149.154733,655,5,100,28/10/2022 6:57,15.5,1
43,-35.152578,149.154733,655,5,100,28/10/2022 7:57,15.5,1
43,-35.152578,149.154733,655,5,100,28/10/2022 8:57,15,1
43,-35.152578,149.154733,655,5,100,28/10/2022 9:57,16,1
43,-35.152578,149.154733,655,5,100,28/10/2022 10:57,16.5,1
43,-35.152578,149.154733,655,5,100,28/10/2022 11:57,17,1
43,-35.152578,149.154733,655,5,100,28/10/2022 12:57,17.5,1
43,-35.152578,149.154733,655,5,100,28/10/2022 13:57,18,1
43,-35.152578,149.154733,655,5,100,28/10/2022 14:57,18,1
43,-35.152578,149.154733,655,5,100,28/10/2022 15:57,18,1
43,-35.152578,149.154733,655,5,100,28/10/2022 16:57,18.5,1
43,-35.152578,149.154733,655,5,100,28/10/2022 17:57,17.5,1
43,-35.152578,149.154733,655,5,100,28/10/2022 18:57,17,1
43,-35.152578,149.154733,655,5,100,28/10/2022 19:57,17,1
43,-35.152578,149.154733,655,5,100,28/10/2022 20:57,16.5,1
43,-35.152578,149.154733,655,5,100,28/10/2022 21:57,16.5,1
43,-35.152578,149.154733,655,5,100,28/10/2022 22:57,16,1
43,-35.152578,149.154733,655,5,100,28/10/2022 23:57,15.5,1
43,-35.152578,149.154733,655,5,100,29/10/2022 0:57,15,1
43,-35.152578,149.154733,655,5,100,29/10/2022 1:57,14.5,1
43,-35.152578,149.154733,655,5,100,29/10/2022 2:57,14.5,1
43,-35.152578,149.154733,655,5,100,29/10/2022 3:57,14.5,1
43,-35.152578,149.154733,655,5,100,29/10/2022 4:57,14,1
43,-35.152578,149.154733,655,5,100,29/10/2022 5:57,14,1
43,-35.152578,149.154733,655,5,100,29/10/2022 6:57,13.5,1
43,-35.152578,149.154733,655,5,100,29/10/2022 7:57,13.5,1
43,-35.152578,149.154733,655,5,100,29/10/2022 8:57,14,1
43,-35.152578,149.154733,655,5,100,29/10/2022 9:57,14.5,1
43,-35.152578,149.154733,655,5,100,29/10/2022 10:57,15.5,1
43,-35.152578,149.154733,655,5,100,29/10/2022 11:57,16.5,1
43,-35.152578,149.154733,655,5,100,29/10/2022 12:57,17.5,1
43,-35.152578,149.154733,655,5,100,29/10/2022 13:57,17,1
43,-35.152578,149.154733,655,5,100,29/10/2022 14:57,17.5,1
43,-35.152578,149.154733,655,5,100,29/10/2022 15:57,18,1
43,-35.152578,149.154733,655,5,100,29/10/2022 16:57,19,1
43,-35.152578,149.154733,655,5,100,29/10/2022 17:57,19,1
43,-35.152578,149.154733,655,5,100,29/10/2022 18:57,18,1
43,-35.152578,149.154733,655,5,100,29/10/2022 19:57,17.5,1
43,-35.152578,149.154733,655,5,100,29/10/2022 20:57,17,1
43,-35.152578,149.154733,655,5,100,29/10/2022 21:57,16.5,1
43,-35.152578,149.154733,655,5,100,29/10/2022 22:57,16,1
43,-35.152578,149.154733,655,5,100,29/10/2022 23:57,15.5,1
43,-35.152578,149.154733,655,5,100,30/10/2022 0:57,15.5,1
43,-35.152578,149.154733,655,5,100,30/10/2022 1:57,15,1
43,-35.152578,149.154733,655,5,100,30/10/2022 2:57,14.5,1
43,-35.152578,149.154733,655,5,100,30/10/2022 3:57,14,1
43,-35.152578,149.154733,655,5,100,30/10/2022 4:57,14,1
43,-35.152578,149.154733,655,5,100,30/10/2022 5:57,14,1
43,-35.152578,149.154733,655,5,100,30/10/2022 6:57,14,1
43,-35.152578,149.154733,655,5,100,30/10/2022 7:57,14.5,1
43,-35.152578,149.154733,655,5,100,30/10/2022 8:57,15,1
43,-35.152578,149.154733,655,5,100,30/10/2022 9:57,15.5,1
43,-35.152578,149.154733,655,5,100,30/10/2022 10:57,16.5,1
43,-35.152578,149.154733,655,5,100,30/10/2022 11:57,17,1
43,-35.152578,149.154733,655,5,100,30/10/2022 12:57,18,1
43,-35.152578,149.154733,655,5,100,30/10/2022 13:57,18.5,1
43,-35.152578,149.154733,655,5,100,30/10/2022 14:57,19,1
43,-35.152578,149.154733,655,5,100,30/10/2022 15:57,19.5,1
43,-35.152578,149.154733,655,5,100,30/10/2022 16:57,20.5,1
43,-35.152578,149.154733,655,5,100,30/10/2022 17:57,20.5,1
43,-35.152578,149.154733,655,5,100,30/10/2022 18:57,20.5,1
43,-35.152578,149.154733,655,5,100,30/10/2022 19:57,19.5,1
43,-35.152578,149.154733,655,5,100,30/10/2022 20:57,19,1
43,-35.152578,149.154733,655,5,100,30/10/2022 21:57,19,1
43,-35.152578,149.154733,655,5,100,30/10/2022 22:57,18.5,1
43,-35.152578,149.154733,655,5,100,30/10/2022 23:57,18,1
43,-35.152578,149.154733,655,5,100,31/10/2022 0:57,17.5,1
43,-35.152578,149.154733,655,5,100,31/10/2022 1:57,17.5,1
43,-35.152578,149.154733,655,5,100,31/10/2022 2:57,17,1
43,-35.152578,149.154733,655,5,100,31/10/2022 3:57,17,1
43,-35.152578,149.154733,655,5,100,31/10/2022 4:57,16.5,1
43,-35.152578,149.154733,655,5,100,31/10/2022 5:57,16.5,1
43,-35.152578,149.154733,655,5,100,31/10/2022 6:57,16.5,1
43,-35.152578,149.154733,655,5,100,31/10/2022 7:57,16,1
43,-35.152578,149.154733,655,5,100,31/10/2022 8:57,16.5,1
43,-35.152578,149.154733,655,5,100,31/10/2022 9:57,16.5,1
43,-35.152578,149.154733,655,5,100,31/10/2022 10:57,16.5,1
43,-35.152578,149.154733,655,5,100,31/10/2022 11:57,16.5,1
43,-35.152578,149.154733,655,5,100,31/10/2022 12:57,16.5,1
43,-35.152578,149.154733,655,5,100,31/10/2022 13:57,16.5,1
43,-35.152578,149.154733,655,5,100,31/10/2022 14:57,17,1
43,-35.152578,149.154733,655,5,100,31/10/2022 15:57,17,1
43,-35.152578,149.154733,655,5,100,31/10/2022 16:57,16,1
43,-35.152578,149.154733,655,5,100,31/10/2022 17:57,16,1
43,-35.152578,149.154733,655,5,100,31/10/2022 18:57,15.5,1
43,-35.152578,149.154733,655,5,100,31/10/2022 19:57,15,1
43,-35.152578,149.154733,655,5,100,31/10/2022 20:57,15,1
43,-35.152578,149.154733,655,5,100,31/10/2022 21:57,15,1
43,-35.152578,149.154733,655,5,100,31/10/2022 22:57,15,1
43,-35.152578,149.154733,655,5,100,31/10/2022 23:57,15,1
43,-35.152578,149.154733,655,5,100,1/11/2022 0:57,15,1
43,-35.152578,149.154733,655,5,100,1/11/2022 1:57,15,1
43,-35.152578,149.154733,655,5,100,1/11/2022 2:57,14.5,1
43,-35.152578,149.154733,655,5,100,1/11/2022 3:57,14,1
43,-35.152578,149.154733,655,5,100,1/11/2022 4:57,13,1
43,-35.152578,149.154733,655,5,100,1/11/2022 5:57,13,1
43,-35.152578,149.154733,655,5,100,1/11/2022 6:57,12,1
43,-35.152578,149.154733,655,5,100,1/11/2022 7:57,12,1
43,-35.152578,149.154733,655,5,100,1/11/2022 8:57,12,1
43,-35.152578,149.154733,655,5,100,1/11/2022 9:57,13.5,1
43,-35.152578,149.154733,655,5,100,1/11/2022 10:57,15,1
43,-35.152578,149.154733,655,5,100,1/11/2022 11:57,17,1
43,-35.152578,149.154733,655,5,100,1/11/2022 12:57,18.5,1
43,-35.152578,149.154733,655,5,100,1/11/2022 13:57,18.5,1
43,-35.152578,149.154733,655,5,100,1/11/2022 14:57,18,1
43,-35.152578,149.154733,655,5,100,1/11/2022 15:57,18,1
43,-35.152578,149.154733,655,5,100,1/11/2022 16:57,17.5,1
43,-35.152578,149.154733,655,5,100,1/11/2022 17:57,16.5,1
43,-35.152578,149.154733,655,5,100,1/11/2022 18:57,15,1
43,-35.152578,149.154733,655,5,100,1/11/2022 19:57,14.5,1
43,-35.152578,149.154733,655,5,100,1/11/2022 20:57,13.5,1
43,-35.152578,149.154733,655,5,100,1/11/2022 21:57,13,1
43,-35.152578,149.154733,655,5,100,1/11/2022 22:57,13,1
43,-35.152578,149.154733,655,5,100,1/11/2022 23:57,12,1
43,-35.152578,149.154733,655,5,100,2/11/2022 0:57,12.5,1
43,-35.152578,149.154733,655,5,100,2/11/2022 1:57,13,1
43,-35.152578,149.154733,655,5,100,2/11/2022 2:57,13,1
43,-35.152578,149.154733,655,5,100,2/11/2022 3:57,13,1
43,-35.152578,149.154733,655,5,100,2/11/2022 4:57,12.5,1
43,-35.152578,149.154733,655,5,100,2/11/2022 5:57,12,1
43,-35.152578,149.154733,655,5,100,2/11/2022 6:57,12,1
43,-35.152578,149.154733,655,5,100,2/11/2022 7:57,12,1
43,-35.152578,149.154733,655,5,100,2/11/2022 8:57,12.5,1
43,-35.152578,149.154733,655,5,100,2/11/2022 9:57,12.5,1
43,-35.152578,149.154733,655,5,100,2/11/2022 10:57,13.5,1
43,-35.152578,149.154733,655,5,100,2/11/2022 11:57,14.5,1
43,-35.152578,149.154733,655,5,100,2/11/2022 12:57,16,1
43,-35.152578,149.154733,655,5,100,2/11/2022 13:57,16.5,1
43,-35.152578,149.154733,655,5,100,2/11/2022 14:57,16.5,1
43,-35.152578,149.154733,655,5,100,2/11/2022 15:57,17.5,1
43,-35.152578,149.154733,655,5,100,2/11/2022 16:57,17.5,1
43,-35.152578,149.154733,655,5,100,2/11/2022 17:57,17,1
43,-35.152578,149.154733,655,5,100,2/11/2022 18:57,16.5,1
43,-35.152578,149.154733,655,5,100,2/11/2022 19:57,15.5,1
43,-35.152578,149.154733,655,5,100,2/11/2022 20:57,15,1
43,-35.152578,149.154733,655,5,100,2/11/2022 21:57,14,1
43,-35.152578,149.154733,655,5,100,2/11/2022 22:57,13.5,1
43,-35.152578,149.154733,655,5,100,2/11/2022 23:57,13.5,1
43,-35.152578,149.154733,655,5,100,3/11/2022 0:57,13,1
43,-35.152578,149.154733,655,5,100,3/11/2022 1:57,13,1
43,-35.152578,149.154733,655,5,100,3/11/2022 2:57,13,1
43,-35.152578,149.154733,655,5,100,3/11/2022 3:57,13,1
43,-35.152578,149.154733,655,5,100,3/11/2022 4:57,12.5,1
43,-35.152578,149.154733,655,5,100,3/11/2022 5:57,12.5,1
43,-35.152578,149.154733,655,5,100,3/11/2022 6:57,12.5,1
43,-35.152578,149.154733,655,5,100,3/11/2022 7:57,13,1
43,-35.152578,149.154733,655,5,100,3/11/2022 8:57,13,1
43,-35.152578,149.154733,655,5,100,3/11/2022 9:57,13.5,1
43,-35.152578,149.154733,655,5,100,3/11/2022 10:57,15,1
43,-35.152578,149.154733,655,5,100,3/11/2022 11:57,16,1
43,-35.152578,149.154733,655,5,100,3/11/2022 12:57,17,1
43,-35.152578,149.154733,655,5,100,3/11/2022 13:57,16.5,1
43,-35.152578,149.154733,655,5,100,3/11/2022 14:57,17.5,1
43,-35.152578,149.154733,655,5,100,3/11/2022 15:57,18,1
43,-35.152578,149.154733,655,5,100,3/11/2022 16:57,18.5,1
43,-35.152578,149.154733,655,5,100,3/11/2022 17:57,18,1
43,-35.152578,149.154733,655,5,100,3/11/2022 18:57,18,1
43,-35.152578,149.154733,655,5,100,3/11/2022 19:57,17.5,1
43,-35.152578,149.154733,655,5,100,3/11/2022 20:57,17,1
43,-35.152578,149.154733,655,5,100,3/11/2022 21:57,16.5,1
43,-35.152578,149.154733,655,5,100,3/11/2022 22:57,16,1
43,-35.152578,149.154733,655,5,100,3/11/2022 23:57,16,1
43,-35.152578,149.154733,655,5,100,4/11/2022 0:57,15.5,1
43,-35.152578,149.154733,655,5,100,4/11/2022 1:57,15,1
43,-35.152578,149.154733,655,5,100,4/11/2022 2:57,14.5,1
43,-35.152578,149.154733,655,5,100,4/11/2022 3:57,14.5,1
43,-35.152578,149.154733,655,5,100,4/11/2022 4:57,14.5,1
43,-35.152578,149.154733,655,5,100,4/11/2022 5:57,14,1
43,-35.152578,149.154733,655,5,100,4/11/2022 6:57,14,1
43,-35.152578,149.154733,655,5,100,4/11/2022 7:57,14.5,1
43,-35.152578,149.154733,655,5,100,4/11/2022 8:57,15,1
43,-35.152578,149.154733,655,5,100,4/11/2022 9:57,16,1
43,-35.152578,149.154733,655,5,100,4/11/2022 10:57,17.5,1
43,-35.152578,149.154733,655,5,100,4/11/2022 11:57,18,1
43,-35.152578,149.154733,655,5,100,4/11/2022 12:57,19.5,1
43,-35.152578,149.154733,655,5,100,4/11/2022 13:57,20,1
43,-35.152578,149.154733,655,5,100,4/11/2022 14:57,21.5,1
43,-35.152578,149.154733,655,5,100,4/11/2022 15:57,21.5,1
43,-35.152578,149.154733,655,5,100,4/11/2022 16:57,21.5,1
43,-35.152578,149.154733,655,5,100,4/11/2022 17:57,21.5,1
43,-35.152578,149.154733,655,5,100,4/11/2022 18:57,21.5,1
43,-35.152578,149.154733,655,5,100,4/11/2022 19:57,21,1
43,-35.152578,149.154733,655,5,100,4/11/2022 20:57,20,1
43,-35.152578,149.154733,655,5,100,4/11/2022 21:57,19,1
43,-35.152578,149.154733,655,5,100,4/11/2022 22:57,18,1
43,-35.152578,149.154733,655,5,100,4/11/2022 23:57,17.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 0:57,17,1
43,-35.152578,149.154733,655,5,100,5/11/2022 1:57,16.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 2:57,16.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 3:57,16,1
43,-35.152578,149.154733,655,5,100,5/11/2022 4:57,16,1
43,-35.152578,149.154733,655,5,100,5/11/2022 5:57,15.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 6:57,15.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 7:57,15.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 8:57,16,1
43,-35.152578,149.154733,655,5,100,5/11/2022 9:57,16.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 10:57,17.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 11:57,18.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 12:57,20.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 13:57,20.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 14:57,21,1
43,-35.152578,149.154733,655,5,100,5/11/2022 15:57,21.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 16:57,21.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 17:57,21.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 18:57,21.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 19:57,20.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 20:57,20,1
43,-35.152578,149.154733,655,5,100,5/11/2022 21:57,19.5,1
43,-35.152578,149.154733,655,5,100,5/11/2022 22:57,19,1
43,-35.152578,149.154733,655,5,100,5/11/2022 23:57,18.5,1
43,-35.152578,149.154733,655,5,100,6/11/2022 0:57,18,1
43,-35.152578,149.154733,655,5,100,6/11/2022 1:57,17.5,1
43,-35.152578,149.154733,655,5,100,6/11/2022 2:57,17,1
43,-35.152578,149.154733,655,5,100,6/11/2022 3:57,16.5,1
43,-35.152578,149.154733,655,5,100,6/11/2022 4:57,16,1
43,-35.152578,149.154733,655,5,100,6/11/2022 5:57,16,1
43,-35.152578,149.154733,655,5,100,6/11/2022 6:57,15.5,1
43,-35.152578,149.154733,655,5,100,6/11/2022 7:57,16,1
43,-35.152578,149.154733,655,5,100,6/11/2022 8:57,16.5,1
43,-35.152578,149.154733,655,5,100,6/11/2022 9:57,18,1
43,-35.152578,149.154733,655,5,100,6/11/2022 10:57,19.5,1
43,-35.152578,149.154733,655,5,100,6/11/2022 11:57,20,1
43,-35.152578,149.154733,655,5,100,6/11/2022 12:57,20.5,1
43,-35.152578,149.154733,655,5,100,6/11/2022 13:57,23,1
43,-35.152578,149.154733,655,5,100,6/11/2022 14:57,25,1
43,-35.152578,149.154733,655,5,100,6/11/2022 15:57,25,1
43,-35.152578,149.154733,655,5,100,6/11/2022 16:57,25,1
43,-35.152578,149.154733,655,5,100,6/11/2022 17:57,23.5,1
43,-35.152578,149.154733,655,5,100,6/11/2022 18:57,22.5,1
43,-35.152578,149.154733,655,5,100,6/11/2022 19:57,22,1
43,-35.152578,149.154733,655,5,100,6/11/2022 20:57,21.5,1
43,-35.152578,149.154733,655,5,100,6/11/2022 21:57,20.5,1
43,-35.152578,149.154733,655,5,100,6/11/2022 22:57,20,1
43,-35.152578,149.154733,655,5,100,6/11/2022 23:57,19.5,1
43,-35.152578,149.154733,655,5,100,7/11/2022 0:57,19,1
43,-35.152578,149.154733,655,5,100,7/11/2022 1:57,18.5,1
43,-35.152578,149.154733,655,5,100,7/11/2022 2:57,18,1
43,-35.152578,149.154733,655,5,100,7/11/2022 3:57,18,1
43,-35.152578,149.154733,655,5,100,7/11/2022 4:57,17.5,1
43,-35.152578,149.154733,655,5,100,7/11/2022 5:57,17,1
43,-35.152578,149.154733,655,5,100,7/11/2022 6:57,17,1
43,-35.152578,149.154733,655,5,100,7/11/2022 7:57,17.5,1
43,-35.152578,149.154733,655,5,100,7/11/2022 8:57,18,1
43,-35.152578,149.154733,655,5,100,7/11/2022 9:57,18.5,1
43,-35.152578,149.154733,655,5,100,7/11/2022 10:57,20,1
43,-35.152578,149.154733,655,5,100,7/11/2022 11:57,20.5,1
43,-35.152578,149.154733,655,5,100,7/11/2022 12:57,22,1
43,-35.152578,149.154733,655,5,100,7/11/2022 13:57,22,1
43,-35.152578,149.154733,655,5,100,7/11/2022 14:57,23,1
43,-35.152578,149.154733,655,5,100,7/11/2022 15:57,24,1
43,-35.152578,149.154733,655,5,100,7/11/2022 16:57,23.5,1
43,-35.152578,149.154733,655,5,100,7/11/2022 17:57,23,1
43,-35.152578,149.154733,655,5,100,7/11/2022 18:57,22.5,1
43,-35.152578,149.154733,655,5,100,7/11/2022 19:57,21.5,1
43,-35.152578,149.154733,655,5,100,7/11/2022 20:57,21,1
43,-35.152578,149.154733,655,5,100,7/11/2022 21:57,20.5,1
43,-35.152578,149.154733,655,5,100,7/11/2022 22:57,20,1
43,-35.152578,149.154733,655,5,100,7/11/2022 23:57,19.5,1
43,-35.152578,149.154733,655,5,100,8/11/2022 0:57,19,1
43,-35.152578,149.154733,655,5,100,8/11/2022 1:57,18.5,1
43,-35.152578,149.154733,655,5,100,8/11/2022 2:57,18.5,1
43,-35.152578,149.154733,655,5,100,8/11/2022 3:57,18,1
43,-35.152578,149.154733,655,5,100,8/11/2022 4:57,17.5,1
